id, name, price, category, description, rating, reviews, marketing, background, img1, img2, img3, name1, name2, name3, color1, color2, color3
32, GLOW BLUSH ESSENTIALS, 36, CONTOUR, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 2, 2, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model7.jpg, GIRL NEXT DOOR, FRECKLE FIESTA, TEDDY, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color19.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color21.png
33, PRO FILTR GLOW GLOW, 80, LIPSTICK, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 1, 66, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model9.jpg, FENTY GLOW, BORDEAUX BRAT, MOSCOW MULE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color13.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color17.png
34, GLOW LIPSTICK MATTIFYING, 90, CONCEALER, ON-THE-GO FILTER EFFECT, 2, 40, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product14.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model10.jpg, MOSCOW MULE, BORDEAUX BRAT, MOSCOW MULE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png
35, ESSENTIALS POWDER LIPSTICK, 60, LIPSTICK, INSTANT REFRESH, 4, 41, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, PINK LEMONADE, CANDY VENOM, BLONDE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color27.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color21.png
36, COMPLEXION LIPSTICK LIPSTICK, 52, CONCEALER, ON-THE-GO FILTER EFFECT, 4, 32, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model10.jpg, MO HUNNY, MEAN MONEY, BLONDE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color15.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color16.png
37, INVISIMATTE HYDRATING POWDER, 80, CONTOUR, ON-THE-GO FILTER EFFECT, 4, 54, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background6.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, DRAGON MAMI, AMBER, PUMPKIN ROSE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png
38, FULL SOFT MATTE PRO FILTR, 50, BODY, INSTANT REFRESH, 2, 5, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model3.jpg, MIDNIGHT WASABI, SAW-C, METAL MOON, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color24.png
39, LUMINIZER LIPSTICK ESSENTIALS, 80, CONCEALER, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 1, 9, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product15.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model9.jpg, TEDDY, FIRE CRYSTAL, METAL MOON, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color14.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color32.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png
40, BLUSH BLUSH ESSENTIALS, 36, BODY, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 4, 97, BEST SELLER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model6.jpg, STARSTRUCK, $WEET MOUTH, AMBER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png
41, INVISIMATTE ESSENTIALS BLUSH, 80, BROWS, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 2, 99, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, LIGHTNING DUST, STARSTRUCK, HU$TLA BABY, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color26.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color24.png
42, INVISIMATTE FULL GLOW, 32, CONCEALER, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 4, 27, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product14.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, DIAMOND MILK, MIDNIGHT WASABI, FRECKLE FIESTA, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color17.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color13.png
43, COMPLEXION PRO FILTR BLUSH, 28, CONTOUR, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 2, 86, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model6.jpg, CONFETTI, MACCHIATO, METAL MOON, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png
44, GLOW LUMINIZER MATTIFYING, 120, BRONZER, INSTANT REFRESH, 4, 94, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product8.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model1.jpg, AFTERNOON SNACK, PUMPKIN ROSE, AFTERNOON SNACK, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color26.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color24.png
45, GLOW GLOW FULL, 36, FOUNDATION, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 4, 45, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background12.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, CHILLZ, BEACH BUM, RIDIIC, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color20.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color25.png
46, POWDER ESSENTIALS MATTIFYING, 32, BLOTTING, ON-THE-GO FILTER EFFECT, 5, 55, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product1.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, MACCHIATO, AMBER, MACCHIATO, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color20.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color13.png
47, SOFT MATTE LIPSTICK COMPLEXION, 80, BROWS, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 2, 48, BEST SELLER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, CLAPBACK, TURKS AND CAICOS, AMBER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png
48, LIPSTICK ESSENTIALS SOFT MATTE, 36, BLOTTING, ON-THE-GO FILTER EFFECT, 1, 30, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product1.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model6.jpg, GIRL NEXT DOOR, AMBER, UNICORN, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color29.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png
49, ESSENTIALS ESSENTIALS ESSENTIALS, 36, LIPSTICK, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 5, 25, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background10.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product18.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model1.jpg, PMS, MEAN MONEY, GINGER BINGE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color20.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color16.png
50, BLUSH SOFT MATTE INVISIMATTE, 52, POWDER, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 4, 33, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product17.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, GLASS SLIPPER, CHAMPAGNE HEIST, RIDIIC, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png
51, PRO FILTR FULL MATTIFYING, 50, CONTOUR, FOR TAN TO DEEP SKIN TONES, 2, 11, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model3.jpg, RIDIIC, FRECKLE FIESTA, GLASS SLIPPER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color15.png
52, FULL COMPLEXION MATTIFYING, 40, CONCEALER, ON-THE-GO FILTER EFFECT, 3, 51, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, TRIPPIN, DRAGON MAMI, BORDEAUX BRAT, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color29.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color14.png
53, SOFT MATTE GLOW SOFT MATTE, 80, BROWS, ON-THE-GO FILTER EFFECT, 3, 76, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model1.jpg, WATTABRAT, PMS, FRECKLE FIESTA, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color20.png
54, LIPSTICK ESSENTIALS GLOW, 48, LIPSTICK, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 5, 79, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product12.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, GLASS SLIPPER, MOSCOW MULE, CHIC PHREAK, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color16.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color26.png
55, LIPSTICK BLUSH HYDRATING, 60, BROWS, INSTANT REFRESH, 3, 26, BEST SELLER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model5.jpg, $WEET MOUTH, METAL MOON, TOFFEE TEASE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color22.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color27.png
56, LUMINIZER LIPSTICK INVISIMATTE, 80, BODY, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 4, 88, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product8.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model1.jpg, TEDDY, AMBER, TIGER TINI, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color25.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png
57, BLUSH MATTIFYING POWDER, 36, BODY, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 1, 73, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background1.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model9.jpg, CONFETTI, THICC, YACHT LYFE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color16.png
58, FULL INVISIMATTE COMPLEXION, 48, CONTOUR, ON-THE-GO FILTER EFFECT, 1, 40, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background8.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product19.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model7.jpg, BLONDE, MACCHIATO, WATTABRAT, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color27.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png
59, LIPSTICK COMPLEXION FULL, 20, CONTOUR, FOR TAN TO DEEP SKIN TONES, 5, 62, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background10.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model10.jpg, THICC, BEACH BUM, YACHT LYFE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png
